id,Пол,Возраст,Путешествует с детьми,Путешествует по работе,Тип,Расстояние,Покупка билета онлайн,Питание включено,Наличие wifi,Оценка комфортности места,Оценка качества уборки,Оценка качества обслуживания в пути,Удовлетворён предоставленной услугой
23629105,муж,20,нет,нет,плацкарт,1064,1,1,0,4,4,3,1
40625319,муж,34,да,нет,плацкарт,566,1,0,0,2,2,5,0
93692618,муж,22,нет,нет,купе,1436,1,0,0,3,3,2,1
10743907,муж,37,да,нет,св,2073,1,1,1,5,5,5,1
71964700,жен,38,нет,да,купе,356,1,1,1,4,4,2,1
69665833,муж,67,нет,да,купе,1383,1,1,0,1,1,3,1
28391637,муж,35,нет,да,плацкарт,824,1,1,1,4,4,3,1
75712750,муж,19,нет,да,плацкарт,796,1,0,1,2,2,3,1
71151848,муж,45,да,нет,плацкарт,274,0,0,1,2,2,4,1
33040664,муж,22,нет,да,купе,981,1,1,1,3,5,3,1
26598436,жен,44,нет,да,плацкарт,525,1,1,0,1,4,3,1
57825757,жен,56,нет,да,плацкарт,775,1,1,0,2,2,3,0
59662680,муж,29,нет,нет,плацкарт,2379,1,1,0,4,4,3,1
87608209,муж,51,нет,нет,плацкарт,842,1,0,0,3,3,3,1
51428403,муж,48,нет,нет,плацкарт,273,0,1,0,2,3,4,1
25083190,жен,25,нет,да,плацкарт,688,1,1,1,2,2,2,1
34821868,жен,28,нет,да,плацкарт,606,1,0,0,5,5,2,1
20380905,муж,24,нет,да,плацкарт,139,1,1,1,2,2,2,1
89386833,жен,48,да,да,плацкарт,570,1,0,1,1,1,3,1
49678667,муж,34,нет,нет,плацкарт,2143,1,0,1,2,2,4,1
63354472,муж,48,да,нет,плацкарт,249,0,0,1,2,2,2,1
62561998,жен,45,нет,нет,плацкарт,665,1,0,0,5,4,5,1
31758719,муж,57,да,да,плацкарт,824,1,1,1,4,4,4,1
15644502,жен,62,нет,да,купе,1635,1,0,0,3,3,3,1
67534514,муж,69,нет,нет,св,565,1,1,1,3,4,2,1
10470099,муж,62,да,нет,плацкарт,1383,1,0,0,5,4,3,1
71762090,жен,18,нет,да,купе,631,1,1,0,2,1,3,0
16969041,муж,18,нет,нет,плацкарт,1042,1,1,1,5,4,4,1
81421710,жен,30,нет,нет,плацкарт,1340,1,1,0,1,1,4,1
76202921,жен,29,нет,да,купе,1144,1,1,0,1,1,3,0
206674,жен,43,нет,да,плацкарт,473,1,1,1,2,5,4,1
86525400,муж,64,нет,нет,плацкарт,965,1,1,1,1,1,3,0
58911598,жен,52,да,нет,плацкарт,538,1,0,0,1,1,2,1
72563736,муж,18,нет,нет,плацкарт,830,1,0,1,4,3,4,1
18161199,муж,28,нет,нет,плацкарт,440,1,0,0,4,4,4,1
37042071,муж,27,нет,да,плацкарт,839,1,1,1,3,3,3,1
32524144,жен,55,нет,да,плацкарт,704,1,0,0,4,4,1,1
27898635,муж,34,нет,нет,купе,539,1,1,0,1,1,4,1
83826647,муж,21,нет,да,плацкарт,260,1,0,1,5,5,5,1
48926233,жен,58,да,нет,плацкарт,1477,1,0,0,1,1,5,0
14014634,жен,24,нет,да,плацкарт,251,1,1,1,5,5,4,1
53090443,муж,59,да,да,св,227,1,1,1,3,2,2,0
49951935,муж,18,нет,нет,плацкарт,704,1,1,0,3,4,4,1
86207572,муж,80,нет,да,плацкарт,609,1,0,1,3,3,3,1
60596602,муж,30,нет,нет,плацкарт,744,1,0,1,5,5,4,1
12636150,муж,32,нет,нет,плацкарт,423,1,0,0,2,2,4,0
13388625,жен,23,нет,нет,плацкарт,1984,1,0,1,2,2,4,1
50645829,жен,45,да,да,плацкарт,1134,1,1,0,5,5,4,1
80973945,жен,39,да,нет,плацкарт,195,1,0,1,1,1,5,1
2947620,жен,35,нет,да,плацкарт,1061,1,1,1,4,4,3,1
41577960,муж,57,нет,да,плацкарт,639,1,1,1,5,5,3,1
98867543,муж,31,да,да,св,612,1,1,0,2,2,2,0
50601604,жен,45,да,да,св,1758,1,0,0,1,1,3,1
70751433,жен,20,нет,нет,плацкарт,509,1,1,0,5,5,3,0
84712269,жен,20,нет,да,купе,444,1,1,1,3,3,2,1
78775544,жен,50,нет,нет,плацкарт,589,1,0,0,4,5,3,1
26196245,жен,57,нет,да,купе,434,1,1,1,4,3,3,1
90223570,жен,25,нет,нет,плацкарт,428,1,1,1,4,4,2,1
1587498,муж,40,нет,нет,плацкарт,292,1,0,1,4,2,4,1
32845983,жен,32,нет,нет,плацкарт,1103,1,1,1,3,3,5,1
5614621,муж,53,нет,да,плацкарт,115,1,0,1,3,3,3,1
5472532,жен,34,нет,да,плацкарт,495,1,0,0,5,5,3,1
19582928,муж,29,нет,нет,плацкарт,600,1,1,0,3,3,4,1
74127112,жен,60,нет,да,плацкарт,576,1,1,1,3,3,4,1
88704429,жен,69,нет,нет,купе,849,1,1,1,1,3,4,1
82750562,муж,52,нет,нет,плацкарт,1065,1,1,1,2,2,3,0
94469893,жен,31,нет,да,плацкарт,1098,1,1,0,4,4,2,1
57484296,муж,58,нет,нет,купе,809,1,1,0,4,4,2,1
78768697,муж,55,да,да,плацкарт,606,1,1,1,4,5,4,1
88172276,жен,55,нет,нет,плацкарт,2623,1,1,0,4,4,3,1
29429464,муж,28,нет,нет,купе,727,1,0,1,3,4,4,1
36260581,муж,48,нет,нет,плацкарт,368,1,1,1,1,1,4,1
9483830,муж,39,нет,нет,плацкарт,1029,1,1,1,2,2,4,1
10856023,муж,28,нет,нет,св,585,1,0,1,3,3,4,1
97995400,жен,32,нет,да,плацкарт,716,1,0,0,4,4,3,1
88439802,жен,51,нет,нет,плацкарт,273,1,0,0,4,4,1,1
31595856,муж,37,нет,да,плацкарт,440,1,1,0,2,2,4,0
95891365,муж,59,нет,нет,плацкарт,717,1,1,1,3,3,4,1
75899983,жен,54,нет,да,купе,665,1,1,1,1,2,4,1
34658211,жен,27,да,нет,св,203,1,0,1,1,5,4,1
17198300,жен,24,нет,да,плацкарт,156,1,0,1,4,4,3,1
75824621,жен,52,нет,нет,плацкарт,904,1,0,0,5,4,3,1
96668007,жен,68,нет,нет,св,525,1,0,1,5,3,4,1
38998698,муж,34,нет,нет,св,1031,0,0,0,5,4,4,1
70805465,жен,54,да,да,купе,614,1,1,0,3,1,2,1
6924696,жен,20,нет,да,плацкарт,484,1,0,0,2,2,3,1
3920947,муж,53,нет,да,плацкарт,115,1,1,0,2,2,3,1
65191637,жен,52,нет,да,плацкарт,345,1,1,1,4,3,3,1
77767102,жен,55,нет,да,купе,317,1,0,1,3,2,3,1
72330585,жен,63,нет,да,купе,1984,1,1,0,3,1,2,1
89944387,жен,41,да,нет,купе,704,1,1,0,4,1,3,0
53864537,муж,39,нет,да,купе,314,1,1,1,5,5,4,1
49828675,жен,46,да,да,св,3919,1,1,0,2,2,4,0
60231784,муж,32,нет,нет,плацкарт,232,1,0,0,4,4,2,1
37596026,жен,42,да,да,купе,1064,1,0,1,1,5,3,1
93098201,жен,31,нет,да,плацкарт,228,1,1,0,2,2,3,0
44342117,жен,31,нет,нет,плацкарт,581,1,1,1,5,5,3,1
66188876,жен,51,нет,нет,плацкарт,957,1,1,0,4,5,4,1
89899983,жен,40,да,нет,плацкарт,631,1,1,1,2,2,3,1
27106700,жен,66,нет,нет,плацкарт,2491,1,1,1,2,3,1,1
14037015,жен,26,нет,да,купе,612,1,1,1,3,3,3,1
62698774,муж,38,нет,нет,купе,291,0,0,0,2,2,2,1
86541976,муж,24,нет,да,плацкарт,925,1,0,1,4,4,4,1
8770507,жен,44,нет,нет,плацкарт,156,1,1,1,4,4,4,1
95891793,муж,64,нет,нет,плацкарт,1092,1,0,0,3,3,5,1
75354566,жен,44,нет,да,плацкарт,1181,1,0,0,4,4,3,1
19341813,муж,39,нет,да,плацкарт,583,1,1,1,4,4,4,1
49973286,жен,42,нет,нет,плацкарт,1436,1,1,1,5,4,3,1
95885548,муж,65,нет,нет,плацкарт,443,1,1,0,1,1,2,0
68226208,муж,59,нет,да,купе,238,1,1,0,1,1,2,0
10861658,жен,34,нет,нет,плацкарт,614,1,1,0,3,3,3,1
51680152,муж,54,нет,нет,плацкарт,1622,1,0,0,5,5,4,1
84985166,жен,36,нет,да,плацкарт,298,1,0,1,1,1,3,1
90215766,муж,51,да,да,св,571,1,1,0,1,1,3,0
39829356,жен,57,нет,нет,плацкарт,302,1,1,1,1,5,4,1
79417276,муж,60,нет,да,купе,898,1,1,1,3,3,2,1
70454137,муж,46,да,нет,плацкарт,143,1,0,0,2,5,3,1
18815814,жен,29,нет,нет,плацкарт,1646,0,0,0,4,4,4,1
778193,жен,22,нет,да,купе,518,1,1,1,4,4,4,1
91994474,муж,47,нет,да,плацкарт,1004,1,1,1,3,3,3,1
43470273,жен,56,да,нет,плацкарт,374,1,0,1,5,5,2,1
58476125,муж,24,нет,да,плацкарт,410,1,0,1,5,5,4,1
57289967,муж,47,нет,нет,св,920,0,0,0,2,2,3,1
53439222,муж,61,нет,нет,плацкарт,497,1,1,1,3,3,5,1
70244664,жен,58,нет,да,купе,962,1,0,1,5,3,4,1
99206256,муж,39,нет,нет,плацкарт,1072,1,1,0,1,1,4,1
28985132,жен,66,нет,да,плацкарт,441,1,1,0,3,2,2,1
42946618,жен,23,нет,нет,плацкарт,706,1,1,0,3,3,4,1
77944289,муж,31,нет,да,плацкарт,1079,1,1,0,4,4,4,1
52836790,муж,40,нет,нет,плацкарт,2089,1,0,0,4,4,4,1
80317227,жен,32,да,нет,плацкарт,2325,1,1,1,1,1,2,0
51397197,жен,47,нет,да,плацкарт,429,1,1,0,2,2,2,0
96277413,жен,51,да,нет,св,734,1,1,0,3,3,3,1
84771006,муж,48,нет,да,купе,162,1,1,0,2,2,3,1
1121859,жен,40,да,нет,плацкарт,139,1,1,1,3,3,2,1
80711153,жен,70,нет,нет,плацкарт,265,1,0,1,3,3,2,0
82562560,жен,25,нет,да,купе,649,1,0,0,4,1,2,1
93165718,жен,66,нет,нет,купе,139,0,0,1,4,3,2,1
15170413,жен,51,нет,нет,плацкарт,320,1,1,0,5,3,3,1
16469929,муж,40,нет,нет,купе,770,1,1,1,1,2,3,1
58557535,жен,66,нет,нет,плацкарт,600,1,0,1,4,3,2,1
30351842,жен,57,нет,да,плацкарт,389,1,0,0,3,4,1,1
35587441,муж,24,нет,нет,купе,611,1,0,0,4,5,4,1
41443103,муж,55,да,да,св,1120,1,1,0,3,3,2,1
85192412,муж,60,нет,да,купе,147,1,0,0,1,1,2,0
54125625,муж,70,нет,нет,плацкарт,450,1,0,0,3,2,5,1
84684490,жен,25,нет,да,плацкарт,164,1,1,0,3,3,3,1
32432402,жен,46,нет,да,плацкарт,579,1,0,1,2,3,2,0
76713454,муж,67,нет,нет,плацкарт,496,1,1,0,3,3,2,1
18665429,муж,40,нет,нет,плацкарт,2799,1,1,1,1,1,3,0
22633637,муж,49,нет,нет,плацкарт,162,0,0,1,5,5,2,1
93100046,муж,41,нет,нет,плацкарт,276,0,0,1,4,4,3,1
94139647,жен,39,нет,да,плацкарт,1216,1,1,1,5,5,2,1
24443505,жен,52,да,да,плацкарт,1225,1,1,0,2,2,4,0
41506012,муж,39,да,нет,купе,1199,1,0,0,3,3,2,0
569710,жен,59,нет,нет,плацкарт,1124,1,1,0,1,1,4,1
44765885,муж,49,да,нет,плацкарт,631,1,0,1,4,4,4,1
11481775,муж,34,да,да,плацкарт,484,1,0,0,3,4,2,1
20130885,жен,32,нет,нет,плацкарт,530,1,1,0,2,2,3,1
50150105,муж,59,нет,да,плацкарт,374,1,0,1,3,3,3,1
32312820,муж,23,нет,нет,плацкарт,317,1,0,0,4,4,2,1
22988504,жен,61,да,нет,плацкарт,904,1,0,0,3,3,2,1
68409802,жен,45,нет,нет,плацкарт,714,1,1,1,3,3,4,1
55148674,муж,49,да,нет,плацкарт,588,1,1,1,5,3,3,1
69386292,жен,35,да,нет,св,1226,0,1,0,5,5,4,1
62518954,жен,46,нет,нет,плацкарт,1242,0,0,0,2,4,4,1
10737016,муж,26,нет,нет,плацкарт,789,1,1,1,3,3,4,1
71278988,жен,58,нет,нет,плацкарт,631,1,1,0,3,4,2,1
21256944,жен,39,нет,нет,плацкарт,156,0,0,0,3,3,2,1
11200457,жен,57,нет,да,плацкарт,194,1,0,1,1,5,4,1
3718906,жен,38,нет,нет,плацкарт,639,1,1,1,1,5,4,1
736539,муж,37,нет,нет,плацкарт,962,1,1,0,2,2,4,1
17634582,жен,47,нет,нет,плацкарт,500,1,1,0,4,5,2,1
13744853,жен,50,нет,нет,плацкарт,578,1,0,1,3,3,4,1
55066236,муж,41,нет,нет,плацкарт,1791,1,1,0,1,1,2,0
76831059,жен,69,нет,нет,плацкарт,539,1,1,1,2,2,2,1
24632959,жен,49,нет,нет,плацкарт,273,1,1,1,4,3,4,1
43454168,муж,38,нет,нет,плацкарт,839,1,0,1,5,5,2,1
95716040,жен,25,нет,да,плацкарт,700,1,1,0,2,2,3,0
29092499,муж,37,нет,да,плацкарт,1437,1,1,1,4,4,3,1
6143163,жен,24,нет,да,плацкарт,226,1,0,0,2,5,4,1
70016598,муж,36,нет,нет,плацкарт,177,1,0,1,3,5,2,1
68447556,жен,63,нет,нет,плацкарт,796,1,1,0,3,4,4,1
6138,муж,66,нет,нет,плацкарт,643,1,0,1,3,3,4,1
39736584,жен,33,нет,да,св,325,1,0,0,3,4,2,1
68588824,муж,45,да,нет,плацкарт,881,1,1,0,5,1,5,1
40094959,муж,41,нет,нет,плацкарт,229,1,0,0,3,4,4,1
84383245,жен,37,да,нет,плацкарт,920,1,1,0,2,2,4,1
71948840,жен,25,нет,да,св,238,1,1,1,2,2,4,1
94546857,жен,22,нет,да,купе,345,1,1,1,2,3,3,1
89694315,жен,32,нет,нет,плацкарт,1023,1,0,1,2,2,3,1
72199392,жен,51,да,нет,плацкарт,734,1,0,0,2,2,4,1
27933826,муж,68,нет,да,плацкарт,290,1,1,0,1,1,2,0
63123202,жен,36,нет,да,плацкарт,717,1,0,0,5,5,3,1
65699473,жен,21,нет,нет,купе,925,1,1,0,2,2,3,0
51737438,муж,41,нет,нет,плацкарт,1078,1,0,0,1,4,4,1
22085860,муж,31,нет,нет,плацкарт,391,1,1,1,4,4,3,1
54879454,муж,33,нет,да,плацкарт,123,1,1,1,3,3,4,1
7527157,муж,33,нет,нет,плацкарт,770,1,1,1,4,4,2,1
9431384,жен,45,да,да,св,1850,1,1,0,2,2,4,1
21265976,жен,29,да,нет,купе,687,1,0,0,3,3,3,1
78937278,жен,68,нет,нет,плацкарт,197,1,1,0,5,5,3,1
50241912,жен,29,нет,нет,плацкарт,1584,1,0,1,4,4,3,1
50583071,жен,67,нет,нет,плацкарт,899,1,1,0,5,3,2,1
51599210,жен,55,нет,нет,плацкарт,2219,1,0,1,4,2,2,1
35955391,жен,46,нет,да,плацкарт,257,1,1,0,2,1,1,0
36674804,жен,29,нет,да,плацкарт,1579,0,1,0,2,2,4,1
88173763,жен,50,нет,нет,плацкарт,432,1,1,0,3,4,4,1
81588032,жен,26,нет,нет,плацкарт,2512,1,1,1,1,1,3,0
26824596,жен,29,нет,нет,плацкарт,1653,1,1,1,2,2,4,1
76146965,жен,27,нет,да,купе,225,1,1,1,1,1,3,0
48120957,жен,54,нет,да,плацкарт,649,1,0,1,4,4,4,1
97487771,муж,40,да,нет,плацкарт,146,1,1,1,2,5,4,1
47434928,жен,20,нет,да,плацкарт,263,1,0,1,3,3,4,1
86662221,муж,45,нет,да,плацкарт,374,1,0,1,4,4,4,1
14288399,жен,40,нет,да,плацкарт,1427,1,0,0,1,1,2,0
23621204,муж,22,нет,да,плацкарт,238,1,1,0,5,5,4,1
64986318,жен,46,нет,да,плацкарт,139,1,1,1,3,1,4,1
67007702,жен,46,нет,да,плацкарт,443,1,1,1,3,3,4,1
26822809,жен,56,да,нет,плацкарт,956,1,1,0,4,2,2,0
60156634,жен,58,нет,да,купе,734,1,1,0,3,3,2,1
29457454,жен,20,нет,нет,плацкарт,1122,1,1,0,4,4,5,1
2041151,муж,40,нет,да,плацкарт,1004,1,1,1,5,5,3,1
83516417,жен,37,нет,да,купе,360,1,1,1,3,3,4,1
70063992,жен,56,нет,нет,купе,2219,1,1,1,3,3,1,0
76394472,жен,54,нет,нет,плацкарт,156,0,0,0,2,3,1,1
95184788,муж,46,да,нет,плацкарт,274,0,1,0,3,3,4,1
21600166,муж,37,нет,нет,плацкарт,748,1,0,0,5,5,4,1
99894860,муж,52,нет,да,плацкарт,233,1,1,1,5,5,3,1
81703356,муж,56,нет,да,плацкарт,126,1,0,1,5,5,3,1
8892895,муж,51,нет,нет,плацкарт,1501,1,1,1,4,4,4,1
96651083,муж,53,нет,нет,плацкарт,631,1,0,1,1,3,2,1
14787140,муж,31,да,нет,плацкарт,1173,1,0,0,3,3,4,1
73272210,муж,52,нет,да,плацкарт,201,1,1,1,5,5,3,1
34469161,жен,45,нет,да,плацкарт,235,1,1,1,2,2,4,1
38240975,муж,69,нет,нет,плацкарт,1029,1,1,0,3,3,4,1
90842828,жен,31,да,нет,плацкарт,2491,1,1,0,1,1,1,0
39438177,муж,27,нет,нет,плацкарт,716,1,0,1,2,2,3,1
70502818,жен,47,нет,да,плацкарт,559,1,0,1,1,2,4,1
1547004,муж,48,нет,нет,плацкарт,1106,1,1,1,2,4,3,1
6993105,муж,34,нет,нет,плацкарт,683,1,1,1,5,5,1,1
70304368,муж,50,нет,да,купе,224,1,1,1,2,2,4,1
13709069,жен,48,да,нет,купе,442,1,1,0,4,4,4,1
72638713,муж,28,нет,нет,плацкарт,229,1,0,0,5,5,4,1
72763755,жен,27,да,нет,плацкарт,123,1,1,1,4,4,2,1
32406639,жен,68,нет,нет,плацкарт,963,1,1,0,3,1,3,0
97421193,жен,39,нет,нет,плацкарт,1279,1,1,0,3,3,4,1
7350452,жен,43,нет,да,купе,1051,1,1,1,3,3,3,1
31616470,муж,64,нет,нет,плацкарт,1113,1,1,1,2,2,4,1
69880918,муж,23,нет,да,плацкарт,1359,1,1,1,1,1,3,1
17309299,жен,58,нет,нет,св,288,1,0,0,3,5,1,1
21361620,жен,35,нет,да,плацкарт,641,1,1,1,3,3,3,1
8331286,муж,39,нет,нет,плацкарт,606,1,1,0,1,1,3,1
84365687,муж,39,нет,нет,плацкарт,703,1,0,1,2,2,3,1
74024941,муж,50,да,да,плацкарт,375,1,1,1,5,4,3,1
95941545,муж,37,нет,нет,плацкарт,275,1,1,0,5,5,3,1
27733187,жен,43,нет,да,плацкарт,545,1,1,1,5,5,3,1
76799688,жен,31,нет,нет,плацкарт,1834,1,1,0,1,1,5,1
80887069,жен,27,нет,да,плацкарт,1217,1,0,0,1,1,3,1
7963561,жен,35,нет,нет,купе,682,1,1,0,5,5,3,1
23582894,муж,20,нет,нет,плацкарт,443,1,1,1,4,4,4,1
77788093,жен,29,нет,нет,плацкарт,260,1,1,0,5,5,4,1
87420720,жен,48,нет,да,плацкарт,855,1,1,1,2,2,4,1
50562221,жен,36,нет,да,плацкарт,904,1,0,0,3,4,2,0
81784566,жен,53,нет,нет,плацкарт,703,1,0,1,5,5,3,1
40425712,жен,38,нет,да,плацкарт,883,1,0,1,3,3,3,1
6190878,жен,55,нет,нет,плацкарт,2533,1,0,1,5,4,4,1
37939835,муж,54,да,да,плацкарт,2418,1,1,1,5,5,3,1
22900322,жен,25,нет,нет,купе,363,1,1,1,3,1,3,1
65409912,муж,32,нет,нет,плацкарт,1653,1,1,0,5,5,2,1
90016497,муж,62,нет,нет,плацкарт,153,1,1,1,5,5,2,1
48717510,жен,42,нет,нет,плацкарт,901,1,0,0,5,5,4,1
49449472,жен,39,нет,да,плацкарт,648,1,1,0,4,4,2,1
84652302,жен,42,нет,нет,плацкарт,549,1,1,1,3,4,2,1
76388649,жен,40,нет,нет,плацкарт,985,1,0,0,2,4,4,1
22839949,жен,53,да,нет,плацкарт,933,1,1,0,2,2,3,0
33139400,жен,29,нет,нет,плацкарт,956,1,1,1,3,3,4,1
77442769,жен,26,нет,нет,плацкарт,618,1,1,1,5,5,5,1
65596576,муж,69,нет,нет,плацкарт,339,1,1,0,2,2,3,0
67301449,жен,40,нет,да,плацкарт,1083,1,0,1,3,3,3,1
97158111,муж,27,нет,нет,плацкарт,765,1,1,1,1,1,4,1
73743186,муж,38,да,нет,плацкарт,909,1,1,0,3,5,1,1
7385219,муж,48,нет,нет,плацкарт,410,1,0,0,5,5,3,1
16772829,жен,30,нет,да,купе,2392,0,1,0,3,3,3,1
65707750,жен,44,нет,да,плацкарт,639,1,1,0,3,3,3,1
16163067,жен,23,нет,да,плацкарт,1303,1,1,0,2,2,4,0
31745638,жен,40,да,нет,плацкарт,444,1,1,1,4,4,2,1
81024258,жен,40,нет,да,купе,1046,1,1,1,3,3,2,1
21341647,муж,35,нет,нет,купе,949,1,0,0,5,5,4,1
58537539,жен,55,да,нет,плацкарт,2541,1,0,1,5,5,3,1
85232862,жен,39,да,нет,купе,2112,1,0,1,5,5,4,1
5192188,жен,22,нет,нет,плацкарт,2109,1,1,0,3,3,4,1
96023303,жен,23,нет,да,плацкарт,717,1,1,1,5,5,4,1
47875712,муж,68,нет,нет,плацкарт,441,1,1,0,1,5,4,1
55600432,муж,19,нет,нет,плацкарт,905,0,1,0,4,4,3,1
13032986,жен,25,нет,нет,плацкарт,200,1,1,0,3,3,3,1
21116879,муж,58,нет,нет,плацкарт,544,1,1,1,2,1,4,1
31507071,жен,39,да,нет,плацкарт,325,1,0,1,4,4,4,1
70390901,муж,24,нет,нет,плацкарт,276,0,1,0,3,2,4,1
67387083,муж,49,нет,нет,плацкарт,559,1,1,0,2,2,3,0
33615219,жен,22,нет,нет,плацкарт,1181,1,1,1,4,4,4,1
69345461,жен,30,нет,да,купе,1613,1,1,1,2,2,2,0
95974067,жен,49,нет,да,плацкарт,1158,1,1,1,4,4,1,1
64372285,жен,48,да,да,плацкарт,898,1,0,1,1,5,4,1
7885427,жен,29,да,да,св,2512,1,1,0,5,5,4,1
5186405,жен,53,нет,нет,плацкарт,273,0,1,0,4,3,3,1
57372189,муж,41,нет,нет,плацкарт,1061,1,0,0,3,3,4,1
59753303,муж,51,нет,да,плацкарт,680,1,1,1,4,4,3,1
73974102,муж,66,нет,нет,плацкарт,1825,1,1,0,4,4,4,1
78844757,жен,50,нет,нет,плацкарт,717,1,0,1,5,3,4,1
19678443,муж,23,нет,да,плацкарт,559,1,1,1,2,5,2,1
38509694,муж,59,да,нет,св,451,0,1,0,2,2,4,1
71131848,жен,24,нет,да,плацкарт,518,0,1,0,4,4,3,1
25363600,жен,62,нет,нет,плацкарт,341,1,1,1,4,5,3,1
42613265,муж,28,да,нет,купе,1781,1,0,1,5,5,4,1
88975156,жен,39,да,нет,плацкарт,1642,1,1,1,2,2,4,0
1897005,муж,38,нет,нет,плацкарт,333,0,1,0,2,2,3,1
8946911,жен,37,нет,нет,купе,341,1,1,1,3,3,4,1
52448931,жен,22,нет,да,плацкарт,1069,1,0,0,2,2,4,1
22191924,жен,43,нет,нет,купе,1234,1,0,0,4,3,4,1
99056426,жен,20,нет,нет,плацкарт,563,1,1,0,4,4,4,1
9513245,жен,42,нет,да,купе,628,1,0,1,2,3,3,1
68493587,муж,28,нет,нет,плацкарт,1049,1,1,1,1,1,2,0
86073252,жен,21,нет,нет,плацкарт,427,1,0,0,5,5,2,1
35538172,муж,19,нет,нет,купе,492,1,1,0,2,2,4,1
17710705,муж,51,нет,нет,плацкарт,364,1,1,0,3,3,4,1
4283724,муж,20,нет,да,плацкарт,599,1,1,0,5,5,4,1
99832251,муж,65,нет,нет,плацкарт,277,1,1,0,1,1,4,1
61258388,муж,58,нет,да,плацкарт,1208,1,1,0,1,1,3,1
39902495,жен,25,нет,да,купе,687,1,0,0,2,1,3,1
12985870,жен,69,нет,нет,купе,420,1,1,0,1,4,4,1
22386262,жен,26,нет,нет,купе,768,1,0,0,4,4,4,1
42494908,муж,18,нет,нет,купе,985,1,1,0,3,3,3,1
10582439,муж,23,нет,нет,плацкарт,891,1,0,0,4,4,4,1
26028002,муж,30,нет,да,купе,263,1,0,1,3,3,2,1
36564676,муж,33,нет,да,плацкарт,366,1,0,1,2,2,2,0
54733215,муж,64,нет,да,купе,1005,1,1,1,4,4,3,1
77251458,жен,18,нет,да,плацкарт,911,1,1,1,1,1,3,0
18459138,жен,24,нет,нет,плацкарт,1014,0,0,0,3,3,3,1
51101227,жен,26,нет,да,плацкарт,1065,1,1,1,3,3,2,0
63084951,муж,67,нет,нет,плацкарт,342,1,1,0,4,4,4,1
63359751,жен,34,нет,нет,плацкарт,206,1,1,1,1,1,4,0
11223971,муж,38,нет,нет,плацкарт,155,1,1,1,5,5,3,1
17357336,жен,45,нет,нет,плацкарт,706,1,1,1,4,4,5,1
5395620,муж,23,нет,да,плацкарт,588,1,0,0,5,5,2,1
65570249,жен,55,нет,нет,плацкарт,276,1,1,0,4,1,3,1
86238717,жен,36,нет,да,плацкарт,1481,1,1,1,4,4,2,1
27500592,муж,62,нет,нет,плацкарт,251,1,0,1,2,5,4,1
75465315,жен,46,да,да,плацкарт,1083,1,1,1,1,1,3,0
20986460,жен,70,нет,нет,плацкарт,484,1,1,0,5,5,3,1
24825794,муж,26,нет,да,купе,1048,1,0,1,3,4,2,1
62356419,муж,36,нет,нет,плацкарт,968,1,1,1,5,5,4,1
67309989,жен,54,нет,нет,купе,1645,1,0,1,5,3,4,1
84502817,муж,32,нет,нет,плацкарт,296,1,0,1,4,4,4,1
42592420,муж,33,нет,да,купе,4280,1,0,0,2,2,3,1
89915319,муж,29,да,нет,плацкарт,229,1,1,0,3,3,4,1
80307623,жен,59,да,нет,плацкарт,968,1,1,0,2,2,3,1
35395287,жен,67,нет,нет,св,973,1,0,1,5,4,3,1
91421725,муж,53,да,нет,плацкарт,458,1,0,0,2,2,3,1
39560543,жен,28,нет,нет,плацкарт,1050,1,1,1,5,5,3,1
35876697,муж,61,да,нет,плацкарт,669,1,1,1,1,1,3,1
68221199,жен,65,нет,нет,плацкарт,486,1,1,0,4,2,3,1
7145530,жен,47,нет,да,плацкарт,849,1,1,1,2,3,3,1
88906331,муж,54,нет,нет,купе,530,1,0,1,3,3,4,1
36440366,муж,69,нет,нет,плацкарт,229,1,0,1,3,3,5,1
37663778,муж,41,нет,нет,купе,443,1,1,0,2,2,4,1
31436119,муж,34,нет,да,купе,187,0,1,0,4,4,4,1
58260002,жен,28,нет,нет,купе,1392,1,1,0,4,4,4,1
56167105,муж,43,нет,да,плацкарт,384,1,1,1,4,4,3,1
67957369,муж,57,нет,да,св,384,1,0,1,4,3,3,1
68862730,жен,27,нет,нет,плацкарт,123,0,0,1,4,4,4,1
56210916,муж,30,нет,да,купе,1286,1,0,1,2,1,3,0
97843076,жен,48,да,нет,плацкарт,516,1,1,1,1,1,2,0
36912202,жен,62,нет,нет,плацкарт,991,1,1,1,4,1,4,1
16591712,муж,49,да,нет,купе,649,1,1,0,1,1,3,1
48763121,жен,30,нет,да,плацкарт,2491,1,1,1,3,3,2,1
42478324,муж,47,нет,нет,плацкарт,320,1,1,1,3,3,2,1
25350637,муж,31,нет,нет,плацкарт,1001,1,1,0,3,3,2,1
30763295,муж,62,нет,нет,плацкарт,974,1,1,0,5,5,4,1
32722054,жен,47,нет,да,плацкарт,259,1,0,1,2,4,5,1
12031033,жен,56,нет,нет,плацкарт,1416,1,0,1,4,4,3,1
14636498,жен,26,нет,да,купе,1791,1,0,1,4,5,4,1
74866820,жен,40,нет,нет,купе,1173,1,1,1,4,4,5,1
3546668,муж,18,нет,да,плацкарт,1071,1,1,1,4,2,3,1
70162692,жен,47,нет,да,плацкарт,1098,1,1,1,4,1,3,1
9865967,муж,22,нет,нет,св,889,1,1,1,5,5,4,1
