total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,price
115.63197270014366,47.21393460323044,3.286065396769559,4.721307935391188,7.909019048456609,2.860653967695594,7663327.172050538
199.25329356256128,106.33601789684742,3.1439970171920963,6.0,4.085359184335166,7.319910515762887,11986490.479744038
116.73426011501846,63.933141464276595,2.8,4.7548737447465586,0.5412272594561942,4.490252510506883,7622120.7732864395
131.74405813296235,60.87102135785483,2.9480889674677426,4.173036775107525,2.099791230559129,5.826963224892475,8470465.428783556
115.08746284754739,64.76958500518266,2.8,4.068639470956496,6.015741566399884,1.137278941912993,7020132.503900908
150.30575522549358,82.85426888346589,2.82323424386482,4.464684877296404,9.323044101247621,2.232342438648202,9395331.781290505
214.38654350967164,89.04380167791155,2.9730870193432577,6.13456490328371,7.482586296895793,5.730870193432579,12317716.84754477
149.11080476798244,75.97935143460361,2.841374008438242,5.0,5.903473459918348,12.379389873426362,7384611.72135443
147.89128363666444,67.22360037108821,3.1318843867196122,5.233955390627463,3.4768092929627157,4.830223046862685,8982153.948517617
116.08491726709858,66.03869282637758,2.712978962293925,5.129789622939251,9.367862545949071,3.817054721149514,7154362.281939932
138.7453041957744,79.14571765739484,3.0174530419577437,5.174530419577438,3.1,3.174530419577438,8830664.635559423
132.62699701544108,70.85820312498272,2.7,5.0,8.384181882010827,7.361393960670275,7754909.723929075
135.79806807348558,82.3846273483007,2.8970293427351823,4.014853286324089,6.675751760252854,4.029706572648179,8094780.482981629
146.65004280896164,89.9093043166959,3.1546521583479445,6.031014388986299,7.019782375219172,5.124057555945195,8541871.29111601
109.69793970240242,58.172204944595414,3.049217250251839,3.0,6.144520751762873,2.50782749748161,7057603.795592344
112.0,64.70690443204731,3.283959394785925,3.839593947859255,5.758375791437019,2.67918789571851,7282637.563687156
140.0519135169823,84.92148011213054,3.1,4.9130021455527455,10.57832975741209,6.0869978544472545,8091205.223040109
146.05462861079985,63.73676601979641,3.098606949452254,5.0,6.5771644856810525,3.479104241783806,8553697.023600578
134.44971845678978,79.08790310414714,3.096928852168415,4.007677869578963,12.066217373852563,6.961610652105185,8091346.200304813
116.05478021783499,61.25096413987299,3.0180960091719995,3.409519954140003,8.371440137579992,0.614279931210004,7322683.791789044
141.28738248794866,85.13298112047968,2.889395540361456,4.212089192770881,2.942312174698084,3.1060445963854404,9113701.59039699
140.3112215846209,73.61832387471551,2.7,5.0,4.295779220094794,2.5079139623222595,8329950.939526941
158.7592499480602,86.48414294618254,2.950264284230291,5.0,8.55554996883611,0.9947143153941813,10177470.589029726
147.08669483696224,94.39267750409337,2.818041126110434,5.0,6.4222683964466105,2.9443290088834733,8891914.444366818
171.96787959130415,80.13126519361782,2.9566194345432724,4.0,5.95718118316709,6.042257068209093,9891143.804010635
146.2600418234186,76.72423110300113,2.818954911765533,4.405225441172336,8.666649749978912,4.810450882344671,8092164.989544146
156.97476956639548,81.08800022963901,2.8886769336756464,5.74215377549569,9.006276979603449,0.37107688774784486,10187961.045971902
156.62616874108306,92.41884934936955,2.768249694309632,5.3175030569036785,10.825507947949564,7.445042796651503,7925406.276569965
145.88483972761227,70.52622256291593,2.862362261997697,4.594094345005757,9.485984881974666,4.029528274971212,8092583.539067962
128.14346738577368,73.61291531555617,3.343542342221916,4.112915315556168,6.430701983113988,1.564576577780839,7475237.931528882
178.54525522926895,111.93927263348829,3.0266580075415273,6.2665800754152725,5.093108196079709,1.599480452491636,10522204.895175379
127.37142087719765,75.12285252631858,3.0,5.5485683508790595,4.528017235077267,4.5485683508790595,7911819.373480735
131.5436582427059,74.09921611210537,2.948120602715987,5.0,4.403758794568025,6.8872361629592245,7171310.004016123
108.62779478196384,49.18757231928686,3.2406423798966393,3.118715240206721,3.4766768691783088,5.643854279379838,7022445.880146341
148.8449409884109,72.98733380353771,2.946528800487961,5.383677998780097,7.03836779987801,10.232644002439805,8690478.242309704
140.75238142564544,70.22658002953384,2.8784002428020203,5.44600060700505,4.013600971208081,6.323996357969696,8520375.567806086
124.56422968185535,74.45795404965457,2.9926890455660504,5.0,7.534201410094455,2.0731095443394945,7428950.02190188
159.04777676091567,75.49727047874795,2.775011006134081,4.4997798773183835,8.025341190156507,2.2490094479327265,8922392.998070924
147.18867122039973,83.89399446979331,2.7719313653690665,4.359656826845332,3.850901845905063,3.8772546147626565,8806380.25331437
120.69857938679621,52.15633107816926,3.360355042677349,4.920710085354698,9.212781093890168,1.1893487196795256,7675824.651236071
145.9389759689211,77.08689619319912,2.9993748475309414,5.335417174896862,4.215628811726462,2.006251524690585,9083302.145034434
122.23135234807943,61.60233976746148,3.384323825960286,5.0,5.166120810243054,1.1927936233995227,7971712.007375788
142.46280504871325,66.98891925598737,2.9637543578387606,4.637543578387606,2.327508715677521,3.6375435783876062,9117897.752754647
177.38801651144195,102.65029025923721,2.7982036748050474,5.508981625974762,6.791018374025238,6.526944877924288,9531106.104767174
154.07402753387964,79.01873612537356,3.0685153739107864,5.0,3.7259385043568534,7.462969252178427,9321935.051853817
125.9095709017343,78.03082878446952,3.208068994743159,5.0,4.22298275131421,6.161379894863183,7030420.283967651
141.0188545559906,70.29486431289581,2.9536385811148187,4.6145543244592755,6.369272283777036,5.536385811148189,8506839.13476931
157.119908870455,79.488494977815,2.892326111218285,5.923261112182851,4.468346661522316,2.8465222243657013,9760994.483448153
170.93823672377815,78.3816749410498,2.865945150133585,6.659451501335852,9.935641455744161,2.3189030026717026,9720450.158660587
142.58603237446246,69.88371415213955,3.0,5.209306198777403,6.148824234095699,4.0,8503301.39759529
107.40345450653795,50.996545493462044,2.7865515164487347,3.8655151644873493,6.942072703922771,1.403454506537952,7078250.339427667
138.02180295092202,70.09692623892126,2.7,5.129831401538314,8.01437091661571,4.649157007691568,7802136.809272616
172.3621096191195,97.35280876679248,3.0448501826415098,5.149500608805033,5.018601704654092,3.897003652830196,10562657.421182994
153.93649704885476,89.25757085585451,2.9,5.0,5.7831691074148175,6.458274681219578,9306833.372064235
138.8379887274843,77.92323206754367,2.7845875722049582,5.0,9.475977454968579,2.537627166148746,7920822.1626325315
144.09308747925408,78.30917844195325,2.708104896479466,4.040524482397329,2.829678343671452,1.32419585917863,8814055.386198344
128.3321336801841,60.45333039226217,3.189018915826392,4.972547289565979,1.3164716262604126,8.917641868697936,7594201.686867086
162.61537350483164,95.85554710893634,2.9,5.0,7.2042716850016735,6.965811316072027,9342553.80042515
123.17407869370984,63.113041145159016,2.8,4.434794274204919,9.282629693568854,3.0,7017438.957085314
170.03268952244278,89.23389063315528,3.3,5.061469614431118,5.898351383089789,2.43028730101783,10706905.539763829
144.59004632513785,67.91593560748221,3.073908650718763,4.891370239218551,10.587004842093604,7.04365397124947,7637458.924853638
157.8931617779285,76.30472329825751,2.968241099419171,6.364821988383418,2.2081424092932656,4.635178011616582,9644198.660485063
138.74018996911587,79.47882052094882,2.706336830021564,5.06336830021564,1.333073430452845,2.9366316997843596,8735886.862793893
105.29825038906583,52.750455127107514,2.981735431434997,3.530440947608338,7.014765346696652,1.4086771571749852,7110283.414144874
114.39149020807685,52.42704004742778,3.2249606028151705,4.249606028151706,1.3611407971233849,1.3744090422275583,8284476.930462057
118.04702924200421,51.94822211689279,2.8623537479453396,3.9176416803644023,5.491764168036441,4.0,7510515.324505941
151.9838360781701,82.44190067646262,2.7,5.245510021713917,5.2892240521134015,3.7185701519974215,8710513.272973105
169.4402375933789,85.00968195761753,3.1496825350993505,5.248412675496754,7.473253943046429,1.9873014039740262,10785481.373432714
133.0607149193426,78.69261652011062,2.7371374818094543,5.628625181905458,6.225725036381092,3.6286251819054582,7918501.106811779
145.28182800527702,72.62446100370356,3.0199329172375404,5.0,11.939614274115858,2.399496879281553,8610959.179532653
118.99707104228263,50.205364561385885,2.7,3.071219360163045,5.734730992766311,2.1424387203260897,7358601.75737463
169.90637080200588,101.72489323092057,3.0701404481029404,5.2597191037941196,5.3298595518970595,6.779157311382358,8891803.346104056
137.3273413828291,70.91223716043051,2.7,4.2734138282908445,5.800755211119929,9.44562023221902,7935740.816724125
144.87540409199508,82.55043704419553,2.7,5.0,2.899497051403535,2.514429413884704,8726379.655221965
152.532790383338,67.96248727460949,2.7152791917100574,4.847208082899427,10.708223046615533,2.1527919171005725,8009249.74549219
206.53914629362916,97.78065639481335,3.1091785236995952,6.0,5.234786573407289,7.6376778554939255,12104507.71731955
115.87284040251077,69.08625445268245,2.72410877309013,5.0,9.249063126566497,2.241087730901297,7154039.4844956715
145.49251815903432,93.64415727180463,2.789471651595597,5.0,6.51369071489409,2.7157732127647747,8892189.282711651
162.31708181692144,84.545464973104,3.1617481154222995,6.345629711444251,8.20096341294338,8.308740577111498,8505544.58392933
126.61454236256587,67.32179886337599,2.844692655416353,4.44692655416353,6.468155932498118,5.34077966249059,7145570.944635814
139.07334040543716,78.18463625662014,3.007334040543718,4.536670202718589,1.341327675650258,5.146680810874356,9092625.857850714
118.2024195944122,68.1175318227988,2.9196249151409197,3.2745311439261493,5.639249830281839,1.9217180074830456,7209286.308617601
163.2173664345182,94.72427327139258,2.7,5.446459626727055,5.2482732907814045,4.678757760362329,9535428.53167779
129.65390752734857,71.23220967773766,2.8567984468315726,4.432015531684271,1.83683727604225,3.0,8408209.00812457
170.96017005835182,75.45575147289085,2.8597344670556786,6.194689341113577,9.547785484561226,2.194689341113577,9707312.374128373
136.84287418500554,76.3583385810344,2.839921799931532,5.600782000684679,3.8608602007531463,2.1976539979459644,8214411.233639329
148.58282161466946,90.52626166543087,2.7,5.399613477442538,9.101932612787305,5.998067387212694,7799605.059071807
155.57122751261704,65.64985925883194,3.3642924162460983,4.267806878154261,0.9732193121845739,7.821462081230493,10256581.197222061
144.6609486159572,74.56467646081215,2.858736172226684,6.4126382777331585,3.9457190442124226,3.0,9379330.734980023
139.32351069613594,76.95560937290307,2.7414179547415882,4.828359094831761,6.275746135775236,5.171640905168239,8318280.000000001
157.05780845069077,89.53303340039473,2.9013763916831135,4.995412027722955,7.479812921980999,2.050467695047505,10168924.058770372
147.32080000998815,75.81943746486925,2.8620080690491276,5.0,5.8054616720166425,12.069878964263083,7384622.55423625
134.72464969505737,71.35652800197214,3.2434719980278555,4.886943996055711,4.430415994083567,2.6783360236657323,8132714.25640074
123.34648113879378,57.901747928828016,2.79877184911035,3.987718491103502,4.073689053378988,4.950873964414008,7243116.674334517
184.044307752095,100.69070493989544,3.1273774653111612,6.431556336722097,6.919019722489291,5.41066197966742,10779867.156806601
145.7079948047146,83.79411866824591,2.803650064941068,5.0,9.581749675294661,0.0,8633021.117369425
116.87306614316682,58.628739613065925,2.861719203368631,3.404298008421578,8.095701991578421,8.851576101058937,7077617.192033687
116.06760016895578,64.18867212164817,2.786215998873628,3.275680022527437,2.9200160833515167,3.551360045054874,7428778.136145302
130.62244341483637,59.555113170327246,2.7794744183748246,5.0,3.4331674388727174,7.470170544167837,7820058.323718448
149.09614599784354,88.99782815672697,2.81859895715826,5.6280208568347945,5.932609385575657,2.743958286330412,8249858.843799353
129.06585335876116,56.096577293347664,2.7157749819421446,4.0,8.90110137239703,3.8422501805785565,7352361.723212272
117.71652929046282,56.70094789519879,2.9257109213990895,5.0,4.314751251097117,3.3761848689984824,7333648.993229285
155.63676831467782,75.50914395706523,2.7,6.817120858695214,5.354863742391435,3.6400769945667504,9459244.420416785
135.87726229049235,75.23325679694403,2.953789618251272,4.462103817487279,7.629581983276714,6.227377095076326,8110529.8851954155
172.0392159759963,85.13736387595586,3.209701732742647,6.0,6.403736387595586,4.839560645992643,10757953.73088936
136.18752645287532,69.08250362123273,3.0192671789442636,4.903664105278684,3.203664105278683,1.0,8056331.967925276
121.64086923882806,73.52029133820618,2.8,3.5128100160287286,3.3358680448804403,5.051240064114915,7424071.854808476
129.82168360948103,66.57153614446901,2.802980672686209,4.742548318284477,7.351490336343105,5.604323544017314,7079643.576807224
185.52571941498596,112.29164468802907,2.7153322888121596,6.0,6.35621839231125,7.923338555939203,9534262.07564081
117.96229002474944,59.16652250875276,3.152685846915367,3.7634292345768356,7.079544316069038,2.473141530846329,7516005.371693831
122.97847075548673,71.014969911887,3.058792757607897,4.0,1.606559332626276,6.5879275760789655,7563616.684015501
131.21235002469854,77.9791896743014,2.9321224527799035,4.663207007942582,2.7880641774019064,4.0,8276982.802323567
130.40640908440457,71.53122400878348,2.77626677481434,5.0,9.108271641459641,6.288003244430202,7498908.792213367
166.31898451507732,97.53264583997716,2.7,6.273802664682317,5.864873064384665,10.910703997023475,7955929.74612877
141.9298322615398,64.93396393090576,2.7945592130379437,4.157598688396573,11.290243410168909,4.0,7839262.254004801
186.6237038808675,101.80273009764188,3.1796429994344577,6.400446250706928,4.059509124222379,5.798661247879216,10795230.345048072
124.75150822907983,68.6418274472316,3.0315152580141564,4.0,2.20666432368856,6.3151525801415636,7565891.627481619
153.9330653567333,65.50040196490008,3.1912139661438568,5.818689943573095,7.75662876864969,4.456069830719286,9520281.153083397
140.56973561582686,89.23744097174654,2.896411706213297,5.0,5.114353175146813,2.553824406800548,8537425.8308994
171.36983373948908,105.85995238525587,2.7,6.919098448609881,6.845622792502215,11.757295345829643,7957954.753302845
152.07699746530247,65.77758294261997,3.057504878977646,5.849902420447083,8.752436573290604,5.249512102235412,9449897.563718263
124.30208123652791,59.32545970126563,2.8723378464737728,5.712770255877046,5.027662153526228,2.0,8131740.008081049
173.43600605992754,93.29192948646181,2.70367304778881,5.9265390442238015,5.589808566335702,8.853078088447603,8901860.093100144
134.97570482424362,73.46750981560893,2.8,4.954677204612549,5.268563893376392,4.909354409225098,7353158.050083561
130.96617083726676,69.45163398522443,2.8,4.9821951775088165,3.175073248512343,1.0,7711513.657869894
132.44626207529492,53.67525362200545,3.145827294714156,4.91654589428312,3.9581280202813027,2.54172705285844,7989431.3025359865
135.02877317749346,77.11436936627778,2.9142832539330064,4.857167460669937,5.600155002220603,3.7141626966503143,8112411.7159406245
146.89363181067418,75.58565281772316,3.033601800604199,5.0,7.2519759919440165,16.103951983888035,7785011.970476938
135.8850551884167,59.13928134666792,3.00077582782625,4.0,6.796120860868749,2.0077582782625027,7806732.543873909
135.93886909308023,59.760311993597234,3.202178274070399,4.574540391529141,4.6639888613641105,4.149080783058282,8277739.984428268
128.07075463910786,57.93854278966278,3.2225960501849737,5.0,4.135417115865112,5.0,8476533.04757198
164.96061661052045,74.96018054807995,2.8468270664868296,4.4682706648682995,4.9702405997302455,6.361052672960952,9899073.315998454
191.71869847596446,94.29676450452621,2.854193690177665,6.0,5.56193250626903,3.6387087321488982,11108895.397689706
178.4213958769889,90.83381233771381,2.825023868364312,5.874880658178441,6.525023868364312,8.24928394907064,9628838.432270788
134.66828159959584,69.2400756783126,2.7667070399898956,4.667070399898959,6.964769120474894,4.667070399898959,7352134.140799798
166.7750008143947,85.42259464512776,2.7533653793949058,4.533653793949057,6.446634620605095,6.197115854458486,8962563.221172119
152.87910677150325,77.77773619061477,2.7739553385751616,4.520893228496769,3.246937889921608,4.479106771503231,8901089.170961164
206.35983304299918,104.4464305491901,2.82521376180433,6.5826207939855665,6.5591171266158765,3.669516824057733,12529461.965930162
134.27423776859342,67.66886357424738,3.0436402832026315,4.781798583986843,3.081798583986843,1.0,8056233.256853029
135.85090330044036,70.27266292462681,3.243519248372891,5.739198747288152,3.556009395338857,2.0432050108473905,8995211.908860521
125.32866223270769,64.28203672995559,3.0896960341534565,3.9656534471781884,1.5614287982625141,10.656534471781885,7856792.938412912
134.0231637755331,81.43302463415729,3.404765054753497,4.95234945246503,5.723825273767485,3.380873631162575,8254054.748517297
131.07333356869904,66.71902488967845,3.33467478670187,4.472357752280371,5.030650426596259,2.472357752280371,8309144.6993586365
153.6398807070717,90.66061816992445,2.7736596364002324,5.263403635997676,10.684849453593957,6.68765090396746,7924493.619339281
156.91241495791863,68.04164652408076,2.9851324741271723,6.5743376293641385,10.097350517456555,6.5743376293641385,8492307.532220231
177.17881326844812,93.28059222167192,3.163135544741355,5.452542178965421,3.1927120389311203,5.0,10366568.988848934
127.83704912199266,56.68727286591354,2.708464980675706,4.978837548310735,8.23704912199266,1.1269747101355891,7550215.433758196
124.23293888938244,63.428561851067585,2.8764094877312827,4.0,5.512314610418454,4.0,7145321.513095132
128.8565459678079,72.31128594851221,2.8,4.0,1.8435315156899756,1.0322455671777597,7723388.675309739
123.29246291009883,58.78869436514825,2.7339614241584305,4.6603857584156945,6.479228483168611,3.962314550494167,7816057.608321266
131.47897892457655,57.15033400570046,3.2627505042753437,5.0,5.382043263538589,3.937917507125573,7339097.799819118
111.71851019011768,55.743702038023535,2.7534704458527237,4.0,6.573350615594486,1.6041133755817083,7104437.531974651
185.77658778704347,103.87326593433566,3.2885197941435784,6.028700514641054,8.208158353148628,7.827796912153676,10772345.838608349
165.85343735319853,96.85203613049133,2.7,6.223199712304187,5.8066796691498155,10.834799568456281,7955813.359338299
176.67216221530532,80.459158437306,3.036347491865866,5.121158306219554,4.081559869853859,7.121158306219554,10728948.890594328
162.0039381709415,77.37325053265592,2.9,6.292638592968939,6.236261728673252,3.0,9749361.314809883
112.43586915958865,51.68715660321949,2.9652855812591663,3.231429458272225,1.464575508052235,2.8100031039527877,7466384.646515373
132.7777626788991,65.80253216616835,2.855805752396659,5.519352507988863,4.210978463251229,2.5967625399443155,7922380.141058777
106.46745188621767,62.65243664314179,2.9386980754487073,4.613019245512928,4.3,0.7739615089741443,7037920.347036506
206.98029428343284,116.30486287836945,3.236982982914672,7.260340341706558,4.9328468462320485,1.4793193165868828,13325102.764635585
123.14030713663652,52.96640844318087,2.7,5.825991289704348,6.525991289704349,2.0,8313125.506305093
167.419639255716,81.69655214167187,3.0738685295897827,6.0,7.670851275162536,6.130657352051087,9523553.793249585
109.4564924135207,56.02525576912522,3.3,3.0,4.592012367661733,2.0,7292940.227655267
180.06290429687317,100.86866611450809,3.2951205251185547,5.590241050237109,4.090241050237109,7.0,10749577.23761866
156.9910316496767,67.4989903371148,2.9243273737257534,7.0,8.440583232160545,8.98206329935342,9450286.32181881
160.86892037778327,83.79795356771479,2.7,6.993401547742841,3.5184756663200467,5.019795356771478,9519262.671917122
148.67161628259854,66.42469087964946,3.1197532572680506,4.839506514536101,6.040742995938263,6.518519543608302,8293537.784297349
131.56490733006675,76.03802164828677,2.9253661222941902,4.507322445883805,5.664382453468483,2.5073224458838053,8493012.721610364
120.80156608556327,49.18765248197406,3.1870651998878374,5.0,6.9094563992148625,3.2258696002243252,7672306.122629707
113.66957435145292,46.51708596571663,2.9173860848840447,3.0,5.930425648547079,5.82613915115955,7295258.309410579
115.78969873853478,47.45058845171352,2.9,5.056572908844654,5.281196891426227,3.396010361912579,7526489.686009909
107.65416706828708,47.3,3.28149995180555,3.061666827314833,2.880166875509283,5.691665863425835,7021864.582329283
128.5062879415338,64.35551224795414,2.887491568548047,4.562542157259763,2.5064228447650305,5.187289213701183,8100177.958478824
155.0032991928513,88.4512791704421,2.832201771300916,6.107339237669721,6.536146322873386,4.892660762330279,8985212.039121058
182.49396997585086,93.10088631818334,2.8,6.1355089914774315,9.472898201704513,3.0,10691925.12421433
127.43573228023291,62.304580013893116,3.203170604392686,4.757926510981716,4.429391071447539,4.273779532945147,8482644.771112703
126.09586381216027,73.37446664362729,3.0120080110493954,4.780020027623489,6.828152209938512,1.4399599447530231,7428762.581850821
128.83857496020718,64.97714992041439,2.8688965854827995,5.0,4.3125977236552,3.437011381724002,8136895.291445392
137.00416239249645,74.92578710638814,2.9196954154532557,5.0,8.556446776597035,7.3522843841005825,7475778.091217578
156.1587297776792,79.64815410128648,2.976178315879853,5.619108420600736,4.624204733904785,5.142674738197791,9059710.977652535
162.58107792315104,79.77949192511939,2.874489071921155,5.0,5.043375672906718,2.2551092807884503,10004178.457961781
137.74783034172376,65.47373181223513,3.0252169658276236,4.900867863310495,5.8107810769794455,3.5495660683447525,8575179.990214035
176.55242429343207,102.7063526551039,2.8796556497014567,6.840688700597086,8.997308531134465,3.9558677964174835,10606270.441322036
155.21454894994596,62.952808873653275,3.0160851445950816,5.0,8.18633968039591,2.2412771689262225,8547004.50522666
123.263453312037,60.51555624445462,2.9299930032144075,3.850034983927964,7.775052475891945,7.525227395531764,7050721.780300932
162.11302310592595,100.17733906510895,2.9840150456753816,6.22676697116921,8.731969908649237,4.386616514415395,8983923.109152708
152.66494296624091,66.00927756660585,3.227246061913451,5.0,6.9637696904327475,6.8183595872436635,8295561.016839034
196.76363809732672,102.49394127210392,2.8404042330363004,5.101010582590751,7.285856611377918,3.60606349554451,11932356.798555719
171.57027729215142,98.03015091526807,2.9768409966940057,6.076307475205041,7.884204983470028,6.155282557854902,8971228.255523754
161.71832949020023,65.47419640890377,2.8,5.0,7.6779011173481555,14.365431763851872,7632520.147103217
128.44300597529428,57.902476290150105,2.7,5.027058042445192,6.554058706366779,3.9458839151096172,8315363.155159456
141.66052906604082,64.71349199882654,2.8415132266510206,4.415132266510206,8.113491998826545,2.754603200469382,8560368.931416962
121.29647544245982,50.79167946877633,2.757545830954517,4.0,5.7265168474567005,3.424541690454829,7356497.037264497
132.31573342631592,58.28896085079055,2.868426657368409,4.157866713157954,5.8366935797371555,5.473600139473861,7741968.00069737
120.38287061326238,67.29972761442498,3.153148245304955,3.7657412265247725,2.6360188585673408,0.2342587734752275,8037724.913576865
130.51670760495665,52.70943390833672,3.124090787922509,6.0,5.781022696980627,2.7590921207749126,7984948.198141704
147.88358375481653,66.76226250688077,3.088343888583077,5.0582805570846165,8.115493192227305,1.0582805570846163,9452914.70052136
112.44073919414743,57.61326385989027,3.3188773099817106,4.188773099817107,5.002036959707371,0.7550923992684275,7586662.416005498
134.4782927592714,67.89574511177972,2.885808916148865,4.858089161488653,5.975923517071102,7.716178322977306,7624053.956596566
166.20382151744352,74.9484076285273,2.8280254767829565,5.560509535659136,8.089171932016013,1.5605095356591363,9696848.407338375
215.56247169266942,110.93962916121215,3.075386201979594,6.0,6.847682788122435,2.6523172118775653,13134224.99633315
114.30643294536914,58.915348144603485,2.907077214843172,4.929227851568279,6.630146843763869,6.787683554704836,7149028.3088593725
159.7513530485981,75.74184515700935,3.2069898654205584,5.511649775700931,5.2442691476635375,4.976700448598137,9623011.814853083
135.70140528796617,85.50091343717801,2.8500351321991544,4.499648678008455,5.599718942406764,6.9992973560169105,8236606.914016793
137.73241057249564,70.12190414086118,2.9206144493409485,5.793855506590512,10.450644845760113,10.17542202636205,7883587.711013181
118.0478219772067,59.3296911565174,3.1553175992986677,3.7765879964933387,7.1084935922853445,2.446824007013323,7516010.635198598
103.67580284143983,55.717722773796076,2.993548572233854,4.0645142776614565,5.79677715574167,0.4677428611692718,7036369.194575898
120.24204120035387,69.16319032273665,2.7256700056620464,4.743299943379535,8.950209790504278,2.513400113240931,7149459.967492681
176.78381990980154,76.48784404699714,2.8283778139093507,6.574332791359734,7.1858110930453245,3.7162218609064896,10110563.158966767
124.90416720465586,58.19001839144619,3.0281008002165524,5.1405040010827605,5.069428400920346,2.4297479994586197,7991125.929917271
132.24524194572845,81.80933751443004,2.7096947026561002,4.0323156755203335,9.653142270495517,1.032315675520333,8591338.4216224
125.05660503213504,58.98406065249917,2.8894600593181057,4.178920118636212,4.411516272863287,4.642159762727577,7242516.915679682
109.14856050384937,53.6889188784714,3.1209532913458857,3.358093417308228,4.596564327502089,2.358093417308228,7290612.968585957
126.54623989871594,57.57172392152027,3.1,5.0,9.026484908269126,0.646384819722646,8599102.784131546
131.28515892800877,81.37109535680526,3.2140635712035075,5.0,9.342579464004384,5.285158928008769,7572032.014646346
131.900268269144,77.4701699037912,2.870000993589422,4.700009935894222,8.9900268269144,7.200059615365335,7280069.93144233
155.170451158457,63.312503725697276,3.272348371948567,5.723483719485673,8.472348371948568,4.585225579228509,9517242.426048823
182.13135517836113,115.00429914041048,3.4833644865247138,6.0,4.483364486524714,6.7504672978707045,10766882.09349446
150.16088271038717,82.89436419554144,3.183314814355718,5.194475309407137,4.166740742577128,9.0,7793545.724695551
150.15866581370867,68.82546760492048,3.1052888604569553,4.052888604569553,8.305288860456956,2.07933290685433,9519915.37823269
151.67502884833365,97.76424510456805,3.3848566013942403,5.949522004647468,7.299044009294937,3.974761002323734,8275693.544999008
162.78796724952974,99.09585600021268,2.7,6.0,9.073786743730679,9.723686931507753,7928680.974740908
152.60843404775989,85.87137593885242,2.969488787010803,5.0,4.122044851956787,7.661022425978394,9317736.324569259
214.20059239655143,101.46978777587816,2.8,6.801184793102817,9.140947834482255,3.403554379308453,12883834.161093703
137.26753440688066,68.87888279234656,3.1,5.0,1.12731792147917,4.123720428295437,9072120.830679819
170.55984591567656,82.3563201193713,3.24769823401244,6.0,6.883741343439234,5.802155471339715,9619842.038435621
140.53085761731248,89.26218151625571,2.9034804332159148,5.0,5.08607826713634,2.4477935017612773,8537601.488765415
119.08382765812925,58.68533855581426,2.898281237873487,4.163802063122478,2.620729077738906,5.672395873755042,7613497.245172035
115.34639816732304,54.17620573458551,3.072196866686863,3.360984333434315,6.194165533555493,3.2780313331313704,7515844.393733374
141.13885283430236,69.06062625067612,3.485745326865873,5.142546731341268,5.8565841164142824,4.857453268658732,8283840.017267779
126.86871389661707,66.21565446258468,2.9935580721921493,4.021473092692835,3.0245439376184433,5.95705381461433,7568766.511104113
154.08772979337846,69.42734970006549,3.1113199733391546,5.0,3.6952695401004165,4.971700066652113,10088163.451672956
108.61327885341947,58.160990126558254,3.0,3.918229486210737,4.381770513789262,2.1635410275785256,7041343.098399132
132.9444555528305,64.414880930917,3.4681657880122976,3.9602072350153716,6.736331576024595,6.721450645107602,7204082.027086235
136.47576176681704,85.11904795912307,2.74813383894262,6.0,5.6100816418224495,4.160446129808733,7921830.973901439
182.7129846655773,95.23521454754574,2.8410491699453204,6.205245849726603,3.4021641109295464,3.6157375491798116,10239604.988867674
147.9997765076448,72.12573511091892,2.885101544978121,5.0,2.9356661163758044,3.686230687773488,9055327.221062748
128.60792492544527,73.56136030978041,3.3877279380439185,3.975455876087837,5.9564514849979755,1.0,7476195.7790450975
137.64562035924013,79.9117583456393,2.964638454339381,4.117871818868729,7.869194723013877,4.471487275474917,7816165.479056909
131.10325821536736,66.6009515551675,3.0588687580431344,6.0,3.731447930071891,5.451583440575127,8726022.791571205
117.6301058000552,61.743754783152845,2.8343175508451184,4.0,0.5,3.194094694929291,8279717.435131826
167.0799312999036,98.64511695475034,2.7,6.35651427172865,5.959991412487948,11.034771407592975,7956119.982824976
148.06154978072686,88.77715678241064,2.701903601465779,4.993654661780736,9.345430091314332,6.0126906764385275,8362595.119150243
131.30393174301867,71.6496101816188,2.858253304418521,4.8349339116295775,6.513625567903802,5.077731309296478,8198722.682259697
164.20839826588218,87.71140421783068,2.7,6.862953192738977,3.8837310603308643,5.4111404217830685,9521292.448320981
168.4511932075007,78.04145272127492,2.923523272860557,4.254922423798143,7.1,3.5295345427888583,10091138.505534178
147.51621666217432,74.34282946679116,2.719854487006705,5.0,3.409668577476033,5.0,9010518.58361656
139.97103026218525,71.46537407182957,3.13462592817043,4.6692518563408605,4.10387778451129,3.984488861954838,8137170.414500702
146.80685424531643,84.16163799338128,2.7,5.700092022100072,9.03983436021987,8.100276066300214,7963300.096483091
142.1702905830334,80.0658150063521,2.7,5.469989607098432,9.454018707222822,7.409968821295298,7964309.095572873
164.20921944106584,71.89625078978955,3.136466361342107,5.635336386578934,6.429506869802601,13.0469954201316,9432799.003316205
121.22494181202646,67.90195810465904,2.751833721253157,3.9633255749368606,5.464304627266385,4.926651149873721,7433213.449958343
165.11360007805982,93.34504689075868,2.7,5.730373889556671,5.996588721487662,7.112617226896698,8899557.63135595
129.74860187427964,64.9005945769974,2.7,5.0,4.367816568762301,6.022605522920767,7755559.036321383
