total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,price
76.0,46.4,2.7,3.0,7.6,1.0,4798800.0
67.0,34.2,3.0,3.0,1.0,6.0,4314000.0
70.0,42.0,3.2,2.0,1.3,9.0,4456000.0
67.1,40.3,2.8,3.0,7.2,15.0,2891579.9999999995
115.7,55.5,2.7,4.0,3.8,9.0,6973500.0
52.1,22.4,3.0,2.0,6.6,8.0,2680960.0
56.1,28.1,2.7,1.0,7.4,3.0,3142090.0
53.0,32.9,3.0,2.0,8.5,2.0,3655300.0
67.0,36.2,3.1,3.0,13.8,5.0,2644800.0
80.0,36.0,3.4,3.0,8.4,3.0,4106000.0
60.0,39.0,3.2,2.0,5.2,3.0,3194000.0
98.3,53.1,2.8,3.0,5.3,2.0,5038340.0
54.9,34.0,2.7,2.0,3.1,0.0,3794190.0
67.0,37.5,2.7,3.0,3.5,2.0,4720000.0
64.1,25.6,3.0,3.0,9.9,3.0,4295490.0
54.8,25.8,3.0,1.0,3.8,5.0,2333480.0
62.1,34.8,2.9,2.0,5.9,17.0,2746370.0
63.6,29.3,2.8,3.0,3.2,5.0,3535960.0
55.6,22.8,2.9,1.0,5.4,10.0,3158040.0
69.0,40.0,2.7,3.0,3.1,7.0,4736100.0
67.5,29.7,2.8,3.0,1.8,13.0,3977250.0
108.1,67.0,2.7,4.0,7.7,2.0,5495750.0
64.7,27.2,2.7,2.0,3.0,6.0,4264360.0
48.0,22.6,3.4,2.0,6.2,2.0,3686000.0
59.4,36.8,2.8,1.0,4.5,11.0,2419480.0
66.4,30.5,3.1,3.0,4.6,8.0,3264160.0000000005
156.1,71.8,2.8,4.0,3.1,8.0,8150870.0
52.3,25.1,2.8,1.0,12.9,1.0,3646790.0
53.2,33.0,3.4,1.0,4.7,5.0,3067320.0
71.0,45.4,3.2,3.0,3.1,2.0,5015900.0
78.0,39.8,2.9,2.0,5.5,5.0,4051600.0
46.1,23.1,3.1,1.0,1.1,10.0,2546000.0
80.0,40.0,2.8,4.0,5.4,7.0,4524000.0
71.2,41.3,3.0,3.0,5.5,9.0,4143120.0
151.7,89.5,2.8,6.0,6.1,2.0,8250640.0
68.0,27.2,3.4,3.0,9.1,0.0,5426800.0
185.8,109.6,3.3,6.0,7.4,9.0,10606220.0
64.8,31.8,2.9,2.0,12.3,10.0,2873680.0
62.0,27.9,3.4,3.0,11.1,4.0,3589000.0
70.4,43.6,2.8,3.0,7.3,12.0,2859680.0000000005
144.2,62.0,3.3,6.0,4.3,15.0,7207299.999999999
99.8,55.9,2.7,2.0,10.4,12.0,4940120.0
67.0,33.5,2.8,2.0,9.0,3.0,3388700.0
68.0,39.4,3.0,3.0,6.6,3.0,4564400.0
56.0,31.9,3.1,2.0,7.4,3.0,3570000.0
83.0,43.2,3.3,2.0,4.1,9.0,4817400.0
127.3,58.6,2.9,4.0,6.4,5.0,6621560.0
66.3,34.5,2.7,2.0,8.4,17.0,3889250.0
65.0,29.9,3.1,3.0,8.5,14.0,3110500.0
154.7,71.2,2.7,6.0,7.1,9.0,8695680.0
84.3,51.4,3.0,2.0,7.6,6.0,5443940.0
61.3,37.4,2.8,3.0,5.6,7.0,3522150.0
65.4,41.2,3.3,3.0,6.9,4.0,4128600.000000001
98.0,43.1,2.8,3.0,12.2,9.0,5109000.0
69.3,42.3,2.8,3.0,5.6,4.0,4560890.0
138.5,76.2,2.7,5.0,3.4,3.0,8746900.0
70.4,43.6,3.0,4.0,4.4,2.0,5167040.0
137.1,68.5,2.7,5.0,8.3,4.0,7802760.0
67.3,34.3,3.3,2.0,4.5,9.0,3259940.0
62.7,32.6,2.8,2.0,5.8,4.0,4564220.0
82.0,50.8,3.1,4.0,4.2,10.0,5138400.0
58.0,30.7,3.0,2.0,4.7,7.0,2871400.0
58.1,34.3,2.7,1.0,6.7,4.0,3365220.0
55.7,36.2,2.8,2.0,3.9,1.0,3626690.0
54.0,34.6,2.8,1.0,4.7,8.0,2997000.0
67.7,43.3,2.7,3.0,6.7,3.0,3122130.0
68.0,34.0,3.2,2.0,8.5,3.0,4894800.0
53.5,25.7,2.8,1.0,10.3,2.0,2173000.0
59.6,31.6,3.1,1.0,5.5,4.0,3458520.0
101.0,64.6,3.3,3.0,7.2,9.0,5245900.0
69.5,28.5,2.8,3.0,6.5,6.0,4272700.0
42.0,16.8,2.7,2.0,0.6,8.0,2755200.0
62.5,37.5,2.8,2.0,6.1,4.0,3521250.0
157.9,94.7,2.8,5.0,4.3,4.0,8942940.0
58.0,34.2,2.9,1.0,1.3,1.0,3722600.0
75.0,39.8,3.3,3.0,7.9,2.0,4312500.0
81.3,37.4,2.8,3.0,3.3,5.0,5634180.0
46.6,19.6,2.7,2.0,7.0,2.0,2953960.0
79.0,32.4,3.0,3.0,6.4,5.0,4527900.0
121.9,78.0,3.0,5.0,4.6,6.0,6421440.0
92.5,47.2,3.1,4.0,10.2,3.0,6243250.0
63.3,34.8,3.1,3.0,2.4,10.0,2815710.0
59.5,29.8,2.9,1.0,9.2,4.0,4066050.0
67.0,27.5,2.7,3.0,12.2,4.0,3715200.0
110.0,55.0,3.0,4.0,9.6,4.0,5498000.0
63.3,29.1,3.3,3.0,6.9,8.0,3554700.0
90.1,51.4,2.9,4.0,7.7,11.0,4773220.0
70.8,34.0,2.8,4.0,3.4,19.0,3594880.0
50.5,32.8,2.7,1.0,5.8,5.0,1968100.0
48.0,26.4,2.8,1.0,4.8,16.0,1611600.0
59.9,36.5,2.8,2.0,5.5,7.0,2654450.0
66.0,34.3,2.7,2.0,9.9,3.0,2960000.0
84.0,42.8,3.3,3.0,9.7,10.0,4415600.0
60.0,30.6,2.9,2.0,4.8,16.0,3702000.0
75.0,48.0,2.9,3.0,4.3,3.0,4347500.0
70.0,37.8,2.7,2.0,7.5,3.0,3814000.0
56.4,25.9,2.7,2.0,5.1,9.0,3359160.0
86.0,37.0,2.8,3.0,8.7,3.0,4457800.0
60.8,30.4,2.7,3.0,5.5,3.0,3278000.0
61.0,27.4,3.3,2.0,8.1,8.0,2539200.0
78.4,43.1,2.9,3.0,8.4,14.0,3033520.0000000005
58.1,24.4,3.3,2.0,7.2,11.0,3423320.0
92.7,39.9,2.7,3.0,8.5,4.0,5764120.0
42.4,22.9,2.7,1.0,7.7,9.0,1501120.0
88.8,46.2,3.3,3.0,6.8,6.0,4562640.0
67.1,28.2,2.8,3.0,4.3,10.0,4844830.0
66.9,40.8,3.1,3.0,7.3,7.0,4369780.0
67.2,30.9,2.7,2.0,4.1,9.0,4266640.0
62.3,39.9,2.7,3.0,2.5,3.0,3338000.0
74.8,40.4,3.1,4.0,4.2,12.0,3453760.0
98.2,44.2,3.0,4.0,0.5,2.0,5730480.0
86.0,49.0,3.4,3.0,2.5,8.0,4358600.0
59.3,36.8,2.7,2.0,6.7,3.0,2884170.0
76.0,47.9,3.1,4.0,4.4,2.0,4014400.0
68.6,37.7,2.8,2.0,9.3,10.0,3416619.9999999995
63.0,29.0,2.7,2.0,6.8,8.0,2495000.0
83.0,44.8,3.1,2.0,4.6,12.0,5505200.0
71.7,29.4,3.1,3.0,2.1,2.0,4733520.0
63.0,29.0,2.8,3.0,6.4,2.0,4477100.0
65.5,34.1,3.0,3.0,7.4,0.0,3856150.0
42.6,17.9,2.8,2.0,0.8,6.0,2023980.0
69.8,32.8,3.3,2.0,9.1,7.0,3832560.0
69.0,29.7,2.7,2.0,3.8,8.0,3826100.0
52.0,22.9,2.7,1.0,6.3,3.0,3267600.0
63.6,33.1,2.8,2.0,13.7,10.0,2190960.0
64.8,36.3,2.8,2.0,6.3,4.0,3783040.0
68.0,31.3,2.7,3.0,4.8,6.0,4438400.0
74.8,40.4,3.1,3.0,6.7,3.0,3750760.0
69.0,39.3,2.8,3.0,7.3,19.0,4193400.0
73.0,41.6,2.8,3.0,3.7,0.0,4869000.0
65.0,29.9,2.7,2.0,3.8,4.0,3681000.0
47.0,29.6,2.9,1.0,8.5,9.0,2319800.0
65.0,27.3,3.1,3.0,2.7,8.0,4319000.0
80.9,46.9,2.8,3.0,12.1,0.0,4792200.0
64.0,33.9,2.7,3.0,0.1,7.0,3056800.0
66.0,42.2,3.5,3.0,6.1,3.0,3719200.0
64.2,30.8,2.7,2.0,6.6,1.0,3230520.0
97.6,47.8,3.5,3.0,1.6,4.0,5918560.0
60.0,39.0,3.5,2.0,7.5,1.0,4060000.0
41.2,23.1,2.7,1.0,6.8,5.0,3184280.0
71.9,30.2,2.7,4.0,6.7,10.0,4834500.0
53.2,24.5,2.7,1.0,9.1,6.0,3056000.0
65.2,41.7,2.8,2.0,8.5,1.0,4579840.0
125.0,70.0,2.8,4.0,0.1,5.0,6852500.0
66.1,29.1,3.2,2.0,9.6,8.0,4291940.0
146.0,94.9,2.8,4.0,5.2,3.0,8765600.0
104.6,50.2,2.7,5.0,9.6,3.0,6538520.0
63.7,29.9,3.0,3.0,0.4,2.0,4536120.0
67.3,41.7,2.8,3.0,4.4,1.0,3152410.0
66.4,35.2,3.4,3.0,8.5,7.0,4864480.0
91.7,38.5,2.8,4.0,9.5,5.0,5329350.0
58.0,30.7,2.7,2.0,7.3,3.0,3419800.0
71.2,46.3,2.8,4.0,2.8,19.0,3318320.0
60.0,35.4,3.0,2.0,9.3,4.0,3984000.0
53.0,24.9,2.8,1.0,5.4,1.0,3431900.0
67.2,32.9,3.1,3.0,3.1,5.0,4950000.0
65.5,38.0,2.8,2.0,4.8,4.0,4029000.0
62.4,26.2,3.1,3.0,4.5,9.0,3296560.0
67.0,33.5,3.0,3.0,4.7,4.0,3746700.0
61.6,37.0,3.1,2.0,6.6,5.0,3062000.0
34.2,13.7,2.8,1.0,0.1,8.0,1759620.0000000002
54.9,33.5,3.0,1.0,12.7,11.0,2267550.0
63.6,32.4,3.0,3.0,3.1,5.0,3523200.0
63.1,32.8,2.7,2.0,6.7,11.0,2950610.0
94.6,50.1,2.7,4.0,6.4,14.0,4256760.0
66.6,40.0,3.4,2.0,8.4,3.0,4172700.0
63.0,40.3,2.8,2.0,7.4,2.0,3261800.0
60.3,25.9,2.7,3.0,5.1,6.0,3335640.0
71.6,37.9,2.8,3.0,4.1,15.0,3691720.0
67.6,37.9,2.8,3.0,0.6,7.0,4411920.0
76.1,43.4,2.7,2.0,7.1,4.0,4516820.0
69.3,40.9,3.0,3.0,7.2,6.0,3388520.0
64.0,28.2,2.8,3.0,3.8,5.0,4022000.0
55.7,27.3,2.8,2.0,9.2,0.0,2843270.0
54.0,30.2,2.7,2.0,5.2,8.0,2324800.0
75.7,31.0,3.4,2.0,2.7,1.0,4996480.0
65.0,27.3,3.2,2.0,13.3,12.0,4051500.0
62.0,26.0,2.7,2.0,2.7,7.0,3752800.0
56.0,30.8,2.9,1.0,7.5,9.0,2030400.0
61.2,33.0,2.8,3.0,8.3,4.0,3286320.0
66.5,27.3,3.0,2.0,7.8,14.0,3818000.0
44.0,21.1,2.7,1.0,9.6,8.0,2986400.0
74.0,31.1,2.7,3.0,7.6,1.0,3668800.0
61.8,24.7,2.7,2.0,5.4,6.0,2663840.0
63.7,31.2,2.8,2.0,1.1,1.0,3982350.0
74.8,38.1,3.2,2.0,4.5,4.0,4907920.0
82.0,49.2,3.4,4.0,6.8,17.0,5144800.0
68.1,30.6,3.3,3.0,9.0,2.0,3925820.0
75.0,38.2,2.7,4.0,5.1,16.0,4670000.0
60.8,30.4,2.7,2.0,7.5,1.0,3308000.0
87.6,49.9,3.3,4.0,3.5,5.0,5922280.0
112.4,52.8,2.7,4.0,7.8,4.0,5939440.0
94.4,45.3,2.8,2.0,7.1,5.0,5155840.0
67.6,29.1,2.8,3.0,8.8,4.0,4830800.0
61.4,28.9,2.7,3.0,6.8,8.0,3220680.0
102.7,47.2,3.0,4.0,8.3,8.0,4977150.0
70.2,43.5,2.7,4.0,4.0,5.0,5037760.0
62.3,27.4,2.8,3.0,5.2,3.0,4566530.0
47.1,23.6,2.7,2.0,7.1,2.0,2254260.0
50.0,32.5,2.8,1.0,8.7,3.0,3415000.0
92.7,38.0,2.9,3.0,11.5,1.0,4412440.0
65.0,38.4,3.0,3.0,5.7,10.0,4512500.0
66.9,42.1,3.1,3.0,3.2,7.0,4507030.0
102.5,58.4,3.4,3.0,8.5,13.0,4473000.0
67.9,38.0,2.8,3.0,5.7,9.0,3170180.0000000005
63.4,39.3,2.9,3.0,5.8,2.0,3824980.0
79.9,46.3,3.1,4.0,5.7,3.0,5566060.0
75.8,48.5,2.8,3.0,5.4,8.0,4826900.0
70.0,37.1,2.7,2.0,8.4,8.0,3107000.0
45.5,23.2,3.4,1.0,12.6,4.0,2843500.0
55.0,24.8,2.9,1.0,5.1,3.0,3576500.0
83.1,45.7,3.0,4.0,6.8,13.0,4201200.0
66.0,26.4,2.7,3.0,6.3,4.0,4300400.0
116.0,51.0,3.1,3.0,5.7,6.0,6750000.0
68.0,28.6,2.9,3.0,4.1,3.0,4919600.0
107.0,58.9,3.0,5.0,9.4,11.0,5283100.0
96.5,55.0,2.8,3.0,4.4,4.0,6174900.0
73.0,40.9,2.8,3.0,5.1,17.0,3565400.0
61.0,36.6,3.0,3.0,4.1,6.0,3139500.0
68.7,41.2,2.9,3.0,6.0,2.0,4921390.0
55.0,30.8,3.0,1.0,1.5,8.0,3206500.0
67.7,35.9,3.1,2.0,1.6,1.0,4499880.0
70.6,40.9,2.7,2.0,5.3,5.0,4947140.0
67.5,34.4,3.3,3.0,5.8,3.0,3641250.0
63.4,31.1,2.7,2.0,1.2,4.0,3924460.0
59.0,38.4,2.9,1.0,4.4,1.0,4059800.0
65.0,30.6,3.0,2.0,5.8,9.0,2996000.0
92.6,46.3,2.9,4.0,6.1,2.0,5098220.0
58.0,27.3,2.7,1.0,7.2,7.0,3655200.0
51.5,20.6,2.8,2.0,4.1,17.0,3369500.0
53.5,33.2,3.2,1.0,2.9,11.0,2333450.0
54.5,31.6,3.3,1.0,5.3,2.0,3019900.0
112.4,61.8,3.0,4.0,9.5,1.0,7350360.0
71.2,44.9,2.9,3.0,5.8,4.0,3555360.0
65.0,39.0,2.7,3.0,6.0,10.0,2911500.0
69.1,40.1,3.2,2.0,9.7,9.0,3273759.9999999995
97.7,48.9,2.7,2.0,5.8,1.0,5152000.0
64.6,42.0,2.9,2.0,0.7,6.0,2955379.9999999995
67.0,41.5,3.5,2.0,2.8,14.0,4155400.0
92.0,41.4,3.3,3.0,6.0,11.0,4407600.0
61.0,37.2,2.9,3.0,0.6,3.0,4674200.0
68.0,38.8,2.8,3.0,10.3,2.0,3065600.0
77.7,31.1,2.7,3.0,4.1,1.0,4487260.0
42.8,23.5,3.5,1.0,8.3,11.0,2215360.0
89.0,43.6,3.5,3.0,4.4,7.0,4690000.0
47.5,30.9,2.8,1.0,4.7,8.0,3476250.0
78.6,42.4,2.8,3.0,8.1,16.0,3809960.0
66.8,29.4,3.1,2.0,0.0,4.0,4422000.0
49.0,30.4,2.8,2.0,6.2,7.0,3748300.0
67.1,40.9,2.7,3.0,4.7,7.0,2790759.9999999995
65.2,28.7,2.9,3.0,2.8,13.0,4010320.0
65.9,29.7,2.7,2.0,10.1,11.0,3744080.000000001
50.5,20.7,2.9,2.0,8.8,9.0,2172650.0
74.6,42.5,3.5,3.0,5.1,13.0,4977760.0
74.0,34.0,2.8,3.0,6.3,5.0,4212000.0
70.4,45.8,3.1,4.0,5.0,3.0,4664000.0
64.0,32.0,2.7,2.0,1.5,7.0,2963200.0
69.8,40.5,3.0,3.0,8.6,6.0,3165980.0
63.0,39.7,2.8,3.0,8.0,8.0,2596800.0
61.8,34.6,2.8,2.0,5.6,6.0,3376980.0
75.0,33.0,2.8,4.0,3.0,8.0,5360000.0
68.4,30.1,2.8,3.0,7.0,3.0,5050320.0
60.4,35.0,3.4,2.0,8.9,16.0,3622280.0
62.0,31.0,2.8,3.0,12.4,3.0,4205400.0
114.1,69.6,2.7,4.0,12.6,3.0,6378710.0
70.0,38.5,2.7,2.0,8.6,1.0,4677000.0
70.7,36.1,2.7,4.0,1.3,10.0,3229580.0
55.0,32.5,3.0,1.0,2.9,5.0,2882500.0
100.3,56.2,2.7,4.0,6.8,8.0,4826140.0
64.0,32.0,2.7,2.0,9.7,10.0,2931600.0
79.3,38.1,2.7,4.0,9.8,5.0,3911500.0
72.4,44.9,2.7,3.0,4.3,1.0,3770880.0
63.8,38.9,2.8,2.0,5.4,3.0,4058680.0
67.4,29.7,3.0,2.0,1.1,4.0,4666420.0
48.4,30.0,2.8,2.0,4.2,8.0,3513320.0
122.5,57.6,2.8,4.0,7.8,0.0,7811250.0
49.1,29.5,3.4,1.0,8.0,1.0,3904200.0
62.5,25.0,2.7,3.0,10.4,2.0,2915000.0
175.0,85.8,2.8,4.0,4.5,5.0,10410000.0
65.0,37.7,2.8,2.0,9.8,3.0,3197500.0
53.1,27.6,3.1,2.0,2.7,5.0,3429720.0
93.0,51.2,2.7,3.0,3.7,1.0,6281600.0
66.1,37.0,2.7,2.0,4.9,3.0,4230410.0
72.2,36.8,2.8,2.0,8.9,2.0,3427060.0
65.4,36.0,3.0,2.0,5.8,5.0,3637040.000000001
78.6,33.8,3.3,2.0,2.9,2.0,5613240.0
54.1,31.4,3.0,1.0,3.6,4.0,4188950.0
64.0,28.8,3.2,2.0,6.9,9.0,4618800.0
67.8,30.5,2.9,2.0,8.5,19.0,3309660.0
58.4,34.5,3.1,2.0,5.1,3.0,4284000.0
89.5,46.5,3.5,2.0,11.0,4.0,4516250.0
99.9,52.9,2.7,4.0,2.4,19.0,4164880.0
71.6,30.8,3.2,4.0,4.1,2.0,3759680.0
60.7,39.5,3.4,2.0,10.4,2.0,3021650.0
75.2,45.9,3.1,3.0,7.6,5.0,4628880.0
64.1,27.6,2.7,3.0,3.6,9.0,3515749.9999999995
65.8,37.5,3.2,3.0,8.4,11.0,2676880.0
60.2,33.7,3.0,3.0,5.3,5.0,4011900.0
48.0,23.5,3.4,1.0,7.4,12.0,1973600.0
67.5,27.0,2.8,3.0,6.6,7.0,3537750.0
60.4,33.8,3.4,3.0,4.8,8.0,3553800.0
99.0,59.4,2.7,3.0,4.6,7.0,5114400.0
53.3,33.0,2.8,2.0,5.3,4.0,3415360.0
71.0,44.7,2.8,4.0,5.3,6.0,3948000.0
116.0,65.0,3.3,4.0,1.5,1.0,6614800.0
156.0,62.4,2.8,5.0,3.5,4.0,9668800.0
81.3,32.5,3.0,4.0,2.7,15.0,3926540.0
100.0,42.0,2.9,4.0,5.5,8.0,4740000.0
66.4,35.2,2.8,3.0,9.6,6.0,4128720.000000001
67.8,34.6,2.8,3.0,8.6,10.0,4043400.0
62.9,28.3,3.3,3.0,2.7,7.0,3392380.0
69.0,38.6,2.8,3.0,5.3,4.0,3702000.0
48.4,24.7,3.1,1.0,2.5,3.0,3404040.0
61.7,29.0,3.1,3.0,1.2,5.0,4973480.0
54.0,22.7,3.5,1.0,1.6,4.0,3712200.0
81.3,46.3,2.7,2.0,5.8,3.0,4174750.0
67.0,33.5,2.7,2.0,2.5,4.0,4549800.0
67.3,28.3,2.7,2.0,10.6,3.0,3351880.0
63.1,28.4,2.7,2.0,6.3,4.0,4026110.0
54.7,35.0,3.5,1.0,1.2,7.0,3738750.0
66.0,32.3,3.0,2.0,3.5,16.0,4437800.0
64.6,37.5,3.2,2.0,5.2,5.0,3834320.0
91.2,43.8,2.7,3.0,12.8,9.0,4385280.0
63.0,31.5,3.3,2.0,9.2,3.0,4601100.0
138.0,67.6,2.7,5.0,7.1,3.0,7797800.0
63.0,39.1,2.8,2.0,8.5,1.0,4309600.0
66.1,42.3,2.7,3.0,8.0,11.0,3584319.9999999995
64.6,40.7,2.8,3.0,4.6,8.0,3655300.0
60.3,25.9,3.3,3.0,8.0,1.0,4129200.0
69.3,35.3,2.8,2.0,8.2,7.0,4286060.0
67.0,32.2,2.8,3.0,10.6,15.0,3136600.0
54.0,34.0,2.9,1.0,8.1,2.0,3723600.0
104.9,56.6,2.7,5.0,4.2,7.0,5911750.0
77.0,50.1,2.7,3.0,5.1,4.0,3657500.0
94.0,45.1,2.7,4.0,8.2,1.0,5130000.0
100.4,44.2,2.8,3.0,5.4,8.0,4812200.0
56.9,31.9,2.8,2.0,3.9,2.0,3710730.0
96.5,53.1,3.4,4.0,3.2,7.0,5049650.0
63.7,34.4,3.1,2.0,7.2,19.0,3155000.0
86.0,54.2,3.5,4.0,7.4,1.0,5886600.0
47.2,20.3,2.7,2.0,2.5,17.0,2279360.0
67.3,31.6,2.7,3.0,5.7,6.0,4380130.0
59.5,25.0,2.9,2.0,5.5,7.0,2494800.0
68.0,44.2,2.9,3.0,2.1,6.0,4818800.0
129.3,63.4,2.7,6.0,7.6,10.0,7233920.000000001
88.0,52.8,2.7,2.0,7.2,7.0,4077200.0
70.2,42.8,2.8,4.0,0.8,0.0,5422340.0
64.0,31.4,2.8,3.0,5.0,3.0,4620400.0
65.0,31.2,3.2,2.0,2.5,9.0,3307000.0
53.0,33.9,2.8,2.0,3.6,3.0,2177600.0
58.4,35.0,2.7,1.0,10.5,6.0,3071040.0
73.0,29.2,2.7,3.0,7.0,5.0,3871300.0
92.7,57.5,3.1,4.0,4.3,2.0,5508130.0
45.7,19.7,2.9,1.0,7.5,10.0,3422370.0
55.0,25.3,3.4,2.0,7.8,17.0,2776000.0
76.5,48.2,3.1,4.0,3.8,9.0,4032850.0
46.4,29.7,3.4,1.0,4.5,2.0,3592480.0
64.9,38.3,2.7,2.0,8.9,7.0,3716190.000000001
64.7,36.2,2.7,3.0,2.6,8.0,4170250.0
66.3,39.8,2.9,2.0,7.4,1.0,3707890.0
63.0,32.1,3.4,2.0,9.8,2.0,3744100.0
91.0,52.8,2.9,3.0,4.4,8.0,6080600.0
96.2,52.9,2.7,4.0,4.9,8.0,6011000.0
56.0,28.0,2.7,2.0,7.1,11.0,3183600.0
66.0,42.2,2.8,2.0,5.8,3.0,3208000.0
67.2,28.2,3.1,3.0,8.1,6.0,3104640.0
55.0,29.7,2.9,2.0,0.4,7.0,3881000.0
66.0,31.7,3.2,2.0,5.2,4.0,4982600.0
51.8,28.0,3.1,1.0,6.2,5.0,3489580.0
64.6,29.1,2.9,3.0,11.1,8.0,2763619.9999999995
76.1,38.8,3.4,3.0,9.9,4.0,4323360.0
44.2,23.4,2.8,1.0,6.1,3.0,1636640.0
68.0,40.1,2.9,3.0,8.5,8.0,2978800.0
64.4,40.6,3.3,3.0,9.3,1.0,3431960.0000000005
70.1,44.2,3.1,3.0,5.6,2.0,3638060.0
68.6,40.5,2.7,2.0,7.7,8.0,2722659.9999999995
73.0,39.4,3.3,4.0,3.7,0.0,5604500.0
67.3,29.6,2.7,3.0,11.5,1.0,3217240.0
61.4,34.4,3.2,2.0,8.3,1.0,3991540.0
59.4,35.0,2.7,1.0,9.7,3.0,3177000.0
124.0,70.7,3.5,5.0,4.1,19.0,5818800.0
72.8,40.8,2.7,4.0,8.6,6.0,4264000.0
61.0,31.7,3.2,3.0,9.8,2.0,4557100.0
67.0,34.2,2.9,3.0,9.5,1.0,3579900.0
69.0,33.1,2.8,2.0,6.5,5.0,3872300.0
66.0,34.3,2.7,2.0,5.8,2.0,4440800.0
58.3,35.0,2.7,2.0,4.1,1.0,3287960.0
162.2,68.1,2.7,5.0,11.7,6.0,8088180.0
60.8,31.0,2.7,3.0,4.2,2.0,3390000.0
61.7,24.7,2.9,2.0,6.2,4.0,4160510.0
118.0,73.2,3.2,5.0,4.2,7.0,7384800.0
95.1,52.3,3.0,3.0,6.5,6.0,6040700.0
103.5,64.2,2.7,3.0,9.5,1.0,5281250.0
100.0,44.0,3.2,3.0,2.6,12.0,5460000.0
59.1,33.7,3.3,1.0,6.2,3.0,2773730.0
59.5,36.3,3.1,2.0,0.6,5.0,4363050.0
154.0,69.3,2.8,4.0,8.8,0.0,8929200.0
64.0,28.8,2.8,2.0,2.7,3.0,4900400.0
85.8,54.9,3.2,3.0,1.4,6.0,6233860.0
64.4,32.2,3.1,3.0,6.6,1.0,3592280.0000000005
87.7,46.5,2.7,3.0,7.1,2.0,4815370.0
75.0,30.8,2.8,3.0,5.7,2.0,5037500.0
53.0,32.9,3.1,1.0,6.9,1.0,2843600.0
87.6,42.9,2.7,4.0,9.7,3.0,5423120.0
65.6,31.5,2.7,2.0,4.1,8.0,4042640.0
71.0,44.7,2.7,4.0,6.9,15.0,4272600.0
90.0,40.5,3.1,2.0,4.7,6.0,4449000.0
89.5,58.2,3.3,3.0,2.8,16.0,5153000.0
56.8,25.0,3.5,1.0,0.2,5.0,3010160.0
46.0,28.5,2.7,1.0,1.8,8.0,1627400.0
59.6,37.0,2.7,2.0,5.5,2.0,3414480.0
65.1,29.3,3.0,3.0,4.9,9.0,3805330.0
66.3,32.5,2.9,3.0,5.9,3.0,4777670.0
48.0,21.6,2.9,1.0,7.6,11.0,3163200.0
65.0,35.1,3.4,2.0,4.3,3.0,4240000.0
104.8,49.3,2.7,3.0,8.0,8.0,6324880.0
74.9,36.7,3.1,4.0,1.1,3.0,4663440.0
95.0,46.5,3.3,3.0,0.4,1.0,5451000.0
68.6,39.1,2.7,2.0,2.7,3.0,4384840.0
72.6,39.9,2.7,4.0,4.3,9.0,4000120.0
69.3,43.7,2.9,2.0,5.6,8.0,2912290.0
35.9,22.3,2.9,1.0,4.4,4.0,3074770.0
108.7,45.7,3.1,3.0,5.5,10.0,5488500.0
54.0,24.8,2.7,1.0,6.1,4.0,2977400.0
106.0,67.8,2.7,3.0,2.4,4.0,6536400.0
55.1,29.2,3.2,1.0,9.1,4.0,2327230.0
92.0,37.7,2.7,3.0,0.9,7.0,5369600.0
67.5,42.5,3.3,3.0,3.7,6.0,3239750.0
65.6,34.1,2.7,2.0,5.2,2.0,2976639.9999999995
68.8,28.9,3.2,3.0,12.4,5.0,4092240.0
147.7,60.6,2.7,5.0,5.1,1.0,8332630.0
154.0,66.2,3.2,5.0,7.1,7.0,8296600.0
175.4,77.2,3.0,5.0,3.5,7.0,10723040.0
68.6,30.2,3.5,2.0,9.2,12.0,4093000.0
58.4,29.2,2.9,1.0,9.7,3.0,3014560.0
130.0,59.8,3.1,5.0,6.2,12.0,7530000.0
121.2,54.5,2.7,6.0,5.2,2.0,8132280.0
85.2,51.1,2.7,3.0,7.8,16.0,3118120.0
44.9,20.2,2.7,1.0,10.5,9.0,2507250.0
66.3,33.1,2.8,3.0,0.3,3.0,4376460.0
64.0,38.4,2.7,2.0,5.1,5.0,2701600.0
69.0,36.6,2.9,3.0,9.1,3.0,4138200.0
73.0,35.0,2.9,3.0,10.6,8.0,4508200.0
63.0,30.2,2.8,2.0,0.5,12.0,2871800.0
79.2,39.6,3.2,4.0,9.8,9.0,5230160.0
69.0,44.2,2.9,2.0,8.9,1.0,4357900.0
64.2,27.6,3.1,2.0,9.1,3.0,3938540.0
56.6,27.7,3.1,1.0,9.2,11.0,2831500.0
152.4,88.4,3.4,5.0,6.7,4.0,8837800.0
79.3,49.2,2.7,4.0,2.6,3.0,4490420.0
107.0,65.3,3.1,5.0,6.5,2.0,6593300.0
59.0,36.6,3.1,1.0,9.1,6.0,2910400.0
129.8,57.1,3.2,5.0,1.8,4.0,9124420.0
65.5,36.7,3.0,3.0,5.1,3.0,4232400.0
111.6,64.7,3.2,5.0,6.6,6.0,5699760.0
64.7,36.9,3.0,3.0,4.0,1.0,3644330.0
67.6,27.0,2.7,3.0,7.5,1.0,3507119.9999999995
61.0,32.9,2.8,3.0,0.4,7.0,4043000.0
75.7,43.1,2.9,4.0,4.7,3.0,3964710.0
58.3,35.0,2.7,2.0,1.4,6.0,4433020.0
47.0,28.2,3.1,1.0,9.6,19.0,1990700.0
95.1,40.9,2.9,2.0,5.3,3.0,5450410.0
62.0,36.0,3.4,3.0,11.2,1.0,3806800.0
